Customer_ID,Customer_Name,Age,Gender,Churn
10586,Kelly Mendoza,34,Male,0
33470,Stephen Webb,56,Female,0
13680,Jeanette Murphy,57,Male,0
32390,Lauren Frederick,62,Female,0
25388,Melissa Smith,26,Female,0
35271,Ashley Gordon,36,Male,0
15446,Shawn Bradley,60,Male,0
47949,Gary Johnson,59,Male,0
46364,Nathan Lopez,31,Male,0
41106,Melissa Hayes,42,Male,0
37399,Ashley Smith,41,Female,0
35888,Scott Irwin,58,Male,0
17761,Brian Davis,30,Female,0
38280,Eric Smith,48,Male,0
38646,Kim Ponce,58,Female,1
31192,Andrea Myers,38,Female,0
37389,Barbara Walton,68,Male,0
29508,Michael James,35,Male,0
31423,Aaron Owens,31,Male,0
4310,Victor Hartman,55,Female,0
3501,Brian Vang,60,Female,0
7984,Stacey Davis,49,Male,0
23686,Bryan Hamilton,69,Female,1
24530,William Harper,32,Female,0
40145,Jose Lopez,49,Male,0
36357,Barry Olson,64,Female,0
8508,Stephanie Francis,32,Female,0
33331,Charlotte Vaughn,18,Female,0
4787,Charles Lee,25,Female,0
16793,Jason Palmer,65,Male,1
28583,Carolyn Decker,22,Female,0
320,Alicia Sanchez,61,Male,0
4771,Rodney Foster,70,Male,0
18830,Christopher Young,57,Female,0
24784,Adam West,70,Male,0
6871,Stanley Martinez,25,Female,1
8738,John Meyer,54,Male,0
38958,Angela Carr,56,Male,0
49382,Paul Young,29,Male,0
28331,Debbie Smith,68,Female,0
31356,Olivia Carlson,18,Male,0
12113,Mr. Robert Clark,41,Female,1
17708,Robert Nguyen,53,Female,1
6006,Samuel Mccarty,47,Male,0
21592,Alicia Spencer,35,Female,1
33311,Dennis Tapia,38,Female,1
36314,Madison Martinez,48,Male,0
36508,Francisco Wyatt,62,Female,1
31793,Ashley Thompson,23,Male,0
5521,Donna Bass,37,Male,0
49600,Daniel Luna,46,Male,0
17705,Jason Stone,56,Female,1
36814,Jerry Wilson,52,Female,0
26649,Deborah Vega,23,Female,0
1092,Edwin Smith,20,Male,0
36440,Joseph Johnson,32,Male,0
35418,Joshua Knight,34,Male,0
13172,Vickie King,69,Male,0
21165,Jason Livingston,63,Female,1
37754,Ann Robles,60,Male,0
7284,James Wilson,48,Female,1
42799,Sarah Ramirez,31,Male,0
568,David Becker,54,Female,0
49213,Kyle Espinoza,45,Male,1
25973,Charles Snyder,46,Male,0
11883,Crystal Cole,18,Male,0
11428,Michael Black,55,Male,0
32774,Katrina Barton,59,Male,0
19771,Charlene Cole,57,Female,1
49415,Leah Baker,55,Male,0
7937,Sarah Webster,36,Male,0
40642,Matthew Lopez,51,Male,0
32070,David Hernandez,34,Female,1
23429,Tom Bentley,40,Male,0
29583,Monica Rodriguez,49,Female,0
2175,Misty Copeland,54,Female,0
3033,Travis Valenzuela,53,Male,0
37251,Dr. Frances Wagner,29,Male,1
12910,Randy Jones,55,Female,1
9414,Debbie Warren,37,Female,0
11665,Sara Stanton,24,Female,0
22675,Maria Brooks,30,Female,0
40049,Kenneth Nguyen,35,Male,0
22676,Rachel Johnson,38,Female,0
31040,Jamie Matthews,51,Female,1
24752,Samantha Hebert,34,Female,0
35551,Kenneth Meyer,32,Male,1
10464,Jesus Miller,51,Male,0
20125,Holly Anderson,52,Female,0
5502,Lauren Arnold,63,Male,0
2909,Nicole Wright DVM,42,Male,0
11869,Janice Hoover,57,Male,0
24202,Joseph Mendez,67,Female,0
39108,Greg Jones,37,Female,0
2590,Gloria Chan,25,Female,0
6416,Mrs. Melissa Martin,38,Male,1
48131,Brian Mills,57,Male,0
42461,Amber Graham,18,Male,0
9793,Matthew Rose,53,Male,1
47472,Ryan Peters,42,Female,0
38870,Jorge Carrillo,70,Male,1
47466,Derek Combs,34,Female,0
28439,Cynthia Merritt,29,Male,1
46890,Ethan Andrews,59,Male,0
31740,Charles Blair,35,Female,0
18751,Cheryl Farrell,20,Female,0
31372,Gary Martinez,43,Female,1
1112,Laurie Bass,62,Male,0
17398,Monica Phillips,56,Male,0
33756,David Williams,43,Male,0
16290,Richard Turner,39,Female,0
36182,Douglas Brown,23,Male,0
3489,Cory Stanley,23,Female,0
10864,Nancy Gilbert,59,Female,0
30352,Kathy Gardner,41,Male,1
18203,Thomas Jordan,47,Female,0
37247,Nicole Diaz,20,Female,0
47830,Sandra Rosario,63,Female,0
6676,Austin Lewis,45,Female,0
46568,Mary Russell,42,Female,0
26086,Molly Sandoval,34,Male,0
27392,Thomas Allison,51,Male,1
21827,Kathleen Martinez,36,Male,0
39530,Jennifer Turner,52,Female,0
33430,Chelsea Coleman,57,Female,0
7392,Emily Bauer,19,Male,1
24195,Mariah Conley,52,Female,0
5271,Tanya Kline,25,Female,1
25425,Kristen Dennis,40,Female,0
20187,Donald Simpson,47,Male,0
42756,Austin Conner,70,Male,0
6283,Marissa Meyer,24,Female,0
21940,Jason Leach,27,Female,0
5174,Samuel Ferguson,41,Female,1
25129,Taylor Smith,51,Female,0
33175,Kathleen Hill,63,Male,0
8548,Charles Barnes,36,Female,1
41302,Bryce Buck,67,Female,0
22212,Austin Brown,31,Female,1
32145,Jose Cummings,22,Male,1
29765,Todd Archer,49,Male,0
48223,Connor Barnes,33,Male,0
4618,Andrew Perez,35,Male,0
3087,Kevin Lutz,50,Female,0
24828,Amanda Patel,53,Male,0
8810,Amy Buck,28,Male,0
2826,Seth Lucero,34,Female,1
16835,Joseph Garrison,26,Female,0
5045,Lindsay Turner MD,34,Male,0
2957,Cathy Manning,30,Male,0
21268,Mary Davis,49,Male,0
20248,Matthew Spence,53,Male,1
35231,Martha Edwards,48,Male,0
2784,Tara Brown,50,Female,0
32902,Phillip Marquez,61,Male,0
19141,Jack Smith,24,Male,1
11993,Sean Padilla,61,Male,0
46619,Thomas Kerr MD,58,Female,0
29938,George Greene,36,Female,0
45269,Sierra Hernandez,56,Male,0
9379,Edward Weeks II,54,Female,0
9427,Amber Harris,32,Male,0
30905,Emily Cardenas,66,Male,1
29621,Cynthia Alvarez,50,Female,1
960,Tanya Hill,59,Male,1
29366,Anthony Lopez,30,Male,0
18349,John Cox,45,Female,0
40149,Brandon Hart,45,Male,0
46215,Evelyn Conrad,38,Male,0
4841,Veronica Trevino,48,Female,0
45382,Steven Paul,36,Female,0
22319,Tracy Gardner,26,Female,0
42566,Jeremy Sosa,67,Female,1
2704,Antonio Mccoy,29,Male,0
19440,Michael Acevedo,63,Female,0
43912,Carlos Singh,39,Female,0
34273,Christian Sosa,65,Male,0
46556,Sarah Mueller,43,Male,0
24803,David Mitchell,69,Female,0
792,Melissa Bennett,45,Male,0
2964,Angela Golden,65,Female,0
22371,Gina Mayer,69,Male,0
28144,Kristina Wilson,28,Female,0
1984,Rebecca Fisher,61,Male,0
17549,Robert Anderson,52,Male,0
26052,Angel French,37,Male,0
6297,Ryan Campbell,57,Female,0
24606,Diana Mullins,54,Male,0
44496,Kathleen Garcia,29,Male,0
18177,James Ellis,31,Male,0
22026,Anthony Hardy,59,Male,0
16164,Margaret Green,47,Male,0
47648,Patrick Green,25,Female,0
2422,Kevin Franklin,36,Male,0
34914,Willie Richardson,36,Female,0
17554,Nina Walker,50,Female,0
6770,Christopher Fox,53,Male,0
29768,Pamela Maynard,38,Male,0
41551,Jennifer Bowman,64,Male,0
37242,Kristen Frazier,22,Female,1
4256,Jennifer Young,67,Male,0
48814,Howard Suarez,63,Male,1
22637,Rachel Richards,51,Female,1
9789,Karen Wright,27,Female,1
32014,Mandy Russell,43,Male,0
7970,Robert Lawson,29,Female,1
11097,Cynthia Edwards,64,Male,0
35070,Jessica Smith DDS,45,Female,0
27850,Randy Hughes,35,Female,0
37748,Sharon Thompson,32,Male,0
47099,Elizabeth Floyd,49,Male,0
36661,David Hobbs,70,Male,1
3955,Peter Farmer,44,Male,0
17898,Brian Kelly,18,Male,0
30473,Jennifer Paul,68,Male,0
36852,Aaron Castillo,34,Female,1
10736,Cynthia Young,64,Female,1
47999,Ryan Hunter,68,Female,0
16287,Jennifer Velasquez,29,Female,1
3361,Emily Ortiz,25,Female,0
7639,Lauren Ortiz,26,Female,0
36023,Jessica Fields,30,Female,0
44332,Megan Walker,50,Female,1
23182,Michael Wright,19,Female,0
22120,Justin Doyle,39,Female,0
36940,Michael Norman,24,Male,0
30682,Tiffany Dixon,46,Male,1
28689,James Davis,44,Female,0
18324,Kevin Hensley,50,Female,0
45808,Wanda Lopez,50,Male,1
30490,Susan Golden,46,Male,1
47826,Krystal Miller,27,Female,0
17571,Isaiah Martin,28,Female,1
6757,Alexander Bond,64,Female,1
33284,James Jackson,66,Female,0
11277,Robert Roberson,68,Male,1
43155,Robert Horne,48,Male,1
12513,Thomas Cook,61,Female,0
39703,Jeffrey Baldwin,40,Female,0
37114,Frederick Cole,27,Male,0
21568,John Gutierrez,19,Female,1
5182,Jason Sanders,36,Male,1
12882,Maria Stafford,44,Male,0
18664,Steven Washington,19,Female,0
38261,Mary Perez,25,Female,0
3569,Traci Scott,61,Female,0
48032,John Sanford,59,Male,0
2897,Ariel Moon,53,Male,1
43464,Patrick Williams,52,Male,0
890,William Bolton,30,Male,1
42179,Sandra Williams,37,Female,0
37742,Jonathan Whitaker,54,Male,0
49012,Dr. Michael Torres,55,Female,0
40911,Gregory Spencer,40,Female,0
7138,James Davis,42,Male,0
3990,Chris Kane,32,Female,0
30207,Michael Stout,24,Male,0
31139,Kelli Walsh,23,Female,0
2321,Roberta Schmidt,49,Female,0
30040,Luis Molina,47,Female,0
15402,Monica Fuller,44,Female,0
26854,Rachel Hunt,61,Male,0
6673,Megan Bailey,70,Female,0
4283,Deanna Reese,26,Male,0
13018,Tamara Williams,63,Male,0
11146,William Morrison,53,Female,1
41467,William Gordon,53,Female,0
23968,Steven Smith,19,Female,0
30996,Erin Crawford,40,Male,1
40157,Lauren Hogan,27,Female,0
15539,Janet Ford,33,Male,0
19582,Tracy Johnston,62,Male,1
48837,Billy Aguilar,38,Female,0
3182,Michael Garcia,54,Male,0
30266,David Smith,39,Male,1
18838,James Morgan DVM,62,Male,0
9644,Meghan Escobar,67,Female,0
48591,Joanna Hamilton,32,Male,0
24778,Garrett Robinson,53,Male,1
27161,Dr. Rachel Rogers,49,Female,1
35116,Ryan Sanford,52,Female,0
31146,Michael Smith,38,Male,0
40492,Jose Kent,54,Female,0
35770,Christopher Lane,24,Male,1
11947,Melanie Lutz,28,Male,0
12450,Jennifer Martinez,37,Female,0
6086,Katherine Stone,42,Male,1
18531,Michelle Mcguire,20,Male,1
1707,Shaun Cole,68,Male,0
43368,Paul Winters,34,Female,1
8208,Dr. Jeff Wells,53,Female,0
28914,Emma Moore,19,Female,0
20287,Tracy Nunez,22,Female,0
14392,Bryan Leon,42,Female,0
12096,Cheryl Chang,65,Male,0
33997,Isabel Miller,48,Female,0
3028,Jonathon Travis,40,Male,0
43177,Erik Pierce,20,Male,0
11816,Kyle Guerrero,67,Female,1
29439,Samantha Thompson,48,Male,1
35724,Emma Rodriguez,18,Female,0
39914,Christine Villegas,18,Female,0
8510,Kristie Richardson,38,Female,0
23393,Janet Davis,19,Male,1
47623,Anthony Valdez,56,Female,0
302,Charles Moore,66,Female,0
20847,Joseph Jackson,63,Female,1
8018,Andrew Reyes Jr.,37,Female,1
8500,Tammy Johnson,22,Female,0
20707,Amber Mcgee,22,Male,1
24027,Mr. Brett Hancock Jr.,25,Male,0
22506,James Schmidt,24,Male,0
3337,Erica Gould,66,Female,1
41404,Donald Brown,28,Male,0
38515,Jennifer Griffin,66,Female,0
49070,Benjamin Johnson,43,Male,0
48474,Suzanne Greene,33,Female,0
34657,John Stanley,62,Male,0
47156,Barbara Russell,22,Male,0
10101,Eric Payne,32,Male,0
21531,Rebecca Moore,52,Male,0
7050,Meagan Cline,49,Female,0
8375,Sandra Woodward,70,Female,0
30523,Linda Carter,44,Female,0
10796,Michelle Fox,33,Female,0
30424,Jennifer Stevens,31,Male,1
27816,Mrs. Tina Ramirez,20,Male,0
44683,Robin Meadows,30,Male,0
32216,Karen Bradley,52,Male,0
6019,Kim Wiley,30,Female,0
14034,Debra Dominguez,52,Female,1
47259,Kristin Williamson,18,Male,0
24582,Joanna Baker,38,Female,0
15795,Natalie Nolan,30,Female,0
46602,Kenneth Perry,22,Female,1
5573,Tamara Jackson,24,Female,1
32531,Mark Gregory,19,Female,1
19268,Evan Johnson,22,Female,0
24906,Sean Turner,21,Male,0
22974,Shaun Hogan,50,Male,0
10450,Jason Glass,26,Female,1
42619,Andrea Lowe,19,Male,0
33038,James Elliott,40,Female,1
7426,Jesse Garcia,25,Female,0
5279,Anthony Reynolds,26,Female,1
42055,Anthony Porter,36,Female,0
10331,Alyssa Williams,67,Male,0
26863,Matthew Johnson,61,Female,0
402,Paul Brady,59,Male,0
10114,Russell Rose,36,Male,0
31212,Brian Roberson,25,Male,0
47422,Andrew Fleming MD,47,Male,1
526,Kevin Christian,42,Male,0
44990,Jason Harris,59,Female,0
14179,William Moore,67,Male,1
7969,Andrew Peterson,64,Female,1
28394,Danielle Hawkins,37,Female,0
15405,Melinda Hays,53,Female,0
32657,Jordan Mooney,37,Male,0
8456,William Smith,34,Male,1
16928,Richard Weaver,22,Female,0
48271,Edward Murray,59,Male,0
3591,Todd Matthews,54,Male,0
20492,Patricia Leblanc,30,Female,0
37513,Alexa Peterson,29,Female,0
10408,Michael Thomas,46,Male,0
24049,Juan Ross,38,Male,0
23867,Bill Thompson,28,Male,0
24879,Madison Reese,49,Male,1
8273,Adrian Thompson,20,Male,1
38488,Jennifer Jones,68,Female,0
41200,Brent Carney,63,Male,1
40847,Todd Hill,49,Female,0
20526,Matthew Johnson,22,Female,0
41397,Shannon Fuller,58,Male,1
9248,Heather Wilcox,52,Male,1
6307,Taylor Rose,24,Male,0
47788,Andrew Thomas,65,Male,0
14098,Katherine Pham,39,Male,0
28551,Christine Jimenez,20,Male,1
3032,Travis Campbell,22,Male,0
10863,Katherine Hale,64,Male,1
25004,Haley Rice,23,Female,0
18818,Alyssa Johnson,29,Male,0
31787,Alicia Hansen,31,Female,1
48043,Kerry Gordon,39,Male,1
30944,Candice Johnson,31,Female,0
29273,Cindy Jackson,27,Male,0
15113,David Graves,18,Male,0
8053,Tammy Harris,62,Female,0
14877,Kimberly Hoffman,65,Female,1
31591,Sarah Payne,40,Female,1
26741,Ashley Harrington,38,Female,0
42447,Wanda Rogers,52,Female,0
27434,Carol Donaldson,68,Male,0
10551,Daniel Fields,30,Female,0
27111,Megan Fitzgerald,25,Female,0
24724,Tyler Obrien,42,Male,0
47595,Richard Taylor,57,Male,0
37380,Denise Crawford,52,Male,0
1248,Matthew Roberts,44,Female,0
22312,Katie Savage,56,Female,0
19538,Desiree Dyer,65,Female,0
36007,Charles Leach,43,Male,0
1722,Stacy Griffin,20,Male,0
29988,Gabrielle Thompson,66,Female,0
29703,Ronald Craig,70,Female,1
41210,Louis Garcia,37,Male,0
20617,Terry Schwartz,32,Female,0
20720,Benjamin Fuller,19,Male,0
26711,Connie Mcfarland,59,Male,1
24060,Katherine Fisher,23,Male,1
14761,Patricia Moreno,26,Female,0
6889,Pamela Mercer,58,Female,0
36519,Nicole Schwartz,46,Male,0
38533,Richard Leblanc,29,Female,0
26716,Kirk Erickson,66,Female,1
24080,Joshua West MD,28,Female,1
34069,Russell Benjamin,18,Male,0
4609,Angela Stephenson,60,Female,0
49619,Brittany Morris,20,Female,0
15841,Kristin Castillo,41,Female,1
14994,Patricia Anderson,68,Female,0
24531,Mary Larson,37,Male,1
10068,Rachel Smith,39,Female,0
20753,Nicole Walton,56,Female,1
38257,Reginald Young,28,Female,0
16966,Micheal Thompson,47,Male,0
32826,George Campbell,57,Male,0
1737,James Hunt,65,Male,1
8866,Jacob Hunter,22,Male,0
2625,Brandon Parker,63,Male,0
6592,Michele Wilson,66,Female,0
27056,Jennifer Johnson,22,Female,0
4670,Sheryl Cruz,33,Female,0
39593,Brandy Adams,30,Female,0
46494,Oscar Schmidt,50,Female,0
32730,Mrs. Joanna Ferguson,53,Female,0
32031,Marilyn Price,21,Female,0
42261,Lori Thompson,28,Female,0
39542,Vicki Gay,27,Male,0
16980,Kevin Jordan,45,Male,0
42838,Faith Reed,27,Female,0
39774,Joel Williams,37,Female,1
36283,Daniel Garrett,68,Female,0
7578,Mary Compton,65,Male,0
6128,Amanda Wilson,18,Male,0
44906,Elizabeth Henderson,68,Male,0
32881,Amanda Mullins,37,Male,0
44916,Michelle Richards,22,Female,0
49464,Melissa Berg,43,Female,0
25826,Chloe Moss,53,Female,0
36882,Courtney Black,34,Female,0
47707,Nathan Leach,37,Male,1
14962,Raymond Wilkins,34,Male,0
11863,Debra Torres,63,Female,0
40393,Tracy Case,27,Male,0
10134,Emily Griffin,68,Female,0
15856,Shirley Wright,68,Female,0
43402,Michael Gray,66,Female,0
7034,Amy Hanna,19,Female,0
19148,Christy Drake,69,Female,0
8948,Mrs. Deborah Sullivan,26,Female,0
1392,Michael Davis,58,Female,1
2773,Lisa Smith,52,Male,0
43435,Melissa Flores,25,Male,0
47526,Misty Baker,50,Male,0
21058,Curtis Quinn,58,Female,0
19325,David Tucker,33,Female,0
42959,Stacy Morse,37,Male,0
46051,Jessica Santiago,24,Male,0
43483,Greg Wheeler,18,Female,0
14403,David Pope,33,Female,1
48834,Kathleen Dickson,24,Male,0
3247,Robert Garcia,21,Male,0
27377,Dan Krause,28,Female,1
47301,Raymond Bell,52,Male,1
38911,Teresa Solomon,37,Male,0
16421,Gina Hughes,44,Male,0
48820,Charles Chambers,52,Male,0
38699,Charles Ellis,40,Female,0
20315,Eric Lucas,59,Female,1
7437,Aaron Lambert,56,Female,0
49968,Heather Long,52,Female,0
20253,Allen Garcia,21,Male,1
26035,Christian Fox,20,Male,0
32053,Ryan Goodman,42,Female,1
47755,Mary Richardson,69,Male,1
36039,David White,34,Female,1
40955,Michelle Rodriguez,50,Male,1
20790,Duane Clayton PhD,36,Female,0
14794,Jason Hayes,49,Male,0
409,Charles Lane,19,Female,0
28987,Clarence Beltran,44,Male,0
47438,Allison Lewis,25,Male,0
38855,Lori Allen,58,Male,1
34352,Pamela Ross,33,Female,0
4178,Gordon Gilmore,40,Female,1
18963,David Diaz,55,Male,0
9568,Gregory Allen,18,Female,0
21346,James Fernandez,43,Male,0
28850,Patrick Steele,35,Male,0
45993,Mark Collins,70,Male,0
23385,Thomas Brown,21,Female,0
31915,Jennifer Foley,34,Female,0
10728,Brenda Moses,26,Female,0
33348,Sean Perez,50,Female,0
19321,Regina Scott,47,Male,0
13574,Michelle Curry,67,Male,0
8439,Sarah Patel,40,Female,0
24011,Robert George,28,Female,0
30248,Melissa Taylor,21,Female,0
5686,Martin Hamilton,36,Female,0
41186,Shelia Clark,21,Male,0
4626,Linda Moody,41,Female,0
27455,Robert Harris,21,Male,0
44488,Tracy Houston,27,Male,1
21977,Marcus Griffin,54,Male,0
29830,Jason Burnett,37,Male,0
3023,Sandra Smith,38,Female,1
49058,Monica Weber,58,Female,0
42550,Angel Jones,47,Male,0
30484,Diane Logan,26,Female,1
34165,Scott Bates MD,49,Female,0
25123,Julie Rodriguez,57,Male,0
36234,Courtney Cole,47,Male,0
9774,John Blevins,61,Male,0
8858,Cindy Miller,48,Male,0
47275,Jennifer Schroeder,26,Male,0
39016,Denise Thomas,34,Male,1
19121,Erika Sloan,34,Female,0
42921,Christina Navarro,58,Male,0
8693,Sean Rose,52,Female,0
12900,Connor Campbell,62,Female,0
14836,Karen Barrera,52,Male,0
42784,Adam Sandoval,40,Female,0
31058,Shannon Cook,28,Male,0
28675,Nancy Peterson,66,Male,0
39418,Thomas Le,39,Male,0
1469,Lindsay Price,48,Male,0
32295,Miss Tonya Stevens,24,Male,0
48705,Thomas Hudson,28,Male,1
33842,Olivia Acevedo,21,Female,1
41850,Douglas Dillon,55,Female,0
133,Janice Stout,61,Male,1
24326,Lisa Ballard,40,Male,0
21023,Derek Mccann,69,Male,0
11752,Kelsey Johnston,39,Female,0
45692,Dakota Allen,18,Male,0
18042,Aaron Sandoval,18,Male,1
18794,Amy Curry,61,Male,0
48145,Brian Levine,19,Female,0
19970,Tami Bruce,29,Female,0
10393,Debbie Reed,65,Male,1
39145,Andre Walsh,47,Male,0
191,Amanda Berry,32,Male,1
14692,Sandy Gray,26,Male,1
41215,Mary Hood,48,Female,0
23344,Sara Sparks,65,Female,1
4392,Erik Lambert,54,Male,0
1694,Robert Blanchard,18,Female,0
45660,Todd Baldwin,19,Male,0
4798,Teresa Tapia,57,Male,1
35743,Stephen Flores,24,Male,0
17178,Andrew Newman,69,Female,0
12822,Jackson Haynes,45,Male,0
35673,Mason Lee,23,Male,0
23891,Jessica Tapia,33,Male,0
17723,Steven Tate,54,Male,0
12794,Cynthia English,28,Female,1
43156,Gary Dodson,59,Male,0
17308,Michael Lindsey,48,Male,0
15652,Scott Hester,27,Female,0
4451,Kristen Moran,56,Male,0
43926,Emily Jones,47,Male,0
45516,Kevin White,22,Male,0
11234,Katrina Adams,32,Female,0
25819,Dennis Garcia,41,Male,0
28603,Dr. Sarah Morales DDS,35,Male,0
8146,Whitney Weaver,46,Female,0
45836,Ronald Christian,53,Male,0
38732,Veronica Nelson,62,Female,1
32160,Eddie Pierce,67,Female,0
27036,Anna Gonzalez,25,Female,1
10562,Joanna Jones,28,Female,1
35801,Seth Hayes,36,Male,0
9827,Susan Barnes,41,Male,1
48434,Jill Smith,54,Male,0
42182,James Rodriguez,47,Male,0
37762,Joshua Reilly,49,Male,0
40323,Carmen Hopkins,61,Male,0
6527,Tammy Bennett,42,Male,0
37613,Brian Walker,27,Female,1
35837,Victor Mercado,57,Female,0
19726,Joseph Mills,65,Female,0
14680,Jennifer Matthews,49,Male,0
35988,John Bell,41,Male,1
19508,Pamela Murphy PhD,22,Female,0
22829,Glenn Allen,24,Female,0
18307,Collin Harrison,49,Female,0
39683,Crystal Johnson,20,Male,1
22752,Jill Reeves,63,Male,0
49399,John Farmer,40,Male,0
36322,Dr. Ann Jones,27,Female,0
45894,Brian Suarez,47,Male,0
31042,John Hubbard,33,Female,0
16668,Alex Taylor,40,Male,0
39808,Kenneth Yoder,24,Female,0
16427,Mr. Ryan Clay Jr.,37,Female,1
28793,Christopher Rogers,46,Male,0
49054,Stephen Smith,47,Male,1
2122,Gabriel Wallace,58,Female,0
13852,Maureen Williamson MD,29,Female,0
48267,Maria Marsh,20,Female,0
43701,Jillian Lopez,52,Female,0
24949,Collin Matthews,25,Female,0
30556,Michael Marks,51,Female,0
3758,Sarah Cook,20,Male,0
25044,David Scott,61,Female,0
27418,Victoria Perez,69,Female,0
28730,Allison Arroyo,22,Female,0
6691,Brian Johnson,36,Female,0
30769,Kathleen Walker,33,Female,0
38063,Brittany Roberts,63,Female,0
18188,John Duncan,26,Female,0
4562,Stephanie Lopez,38,Female,0
11415,Karen Elliott,49,Female,0
33888,Hannah Cochran,46,Male,0
40883,Amanda Lewis,37,Female,1
7359,Peter Fletcher,55,Male,0
38599,Jennifer Wright,36,Female,0
8021,Justin Tucker,57,Female,1
17303,Alicia Phelps,53,Female,0
49577,William Medina,55,Male,0
5742,Jonathan Rivera,42,Female,1
23057,Ashley Hernandez,26,Female,0
35497,Bill George,63,Female,0
4382,Regina Schwartz,19,Male,0
34576,Anthony Russell,70,Male,0
40735,Zachary Bradley,35,Male,0
44252,Mike Warren,56,Male,0
22226,Christina Cannon,30,Male,0
28822,Kathryn Brock,56,Male,0
13318,Brittany Haynes,21,Male,0
28999,Bryan Smith,46,Male,1
7387,Courtney Nelson MD,32,Male,1
8118,Deborah Walton,40,Female,0
19401,Bryan Jimenez,50,Male,0
36442,Casey Morris,65,Male,1
6860,Stephen Cain,68,Male,0
26846,Daniel Hernandez,52,Male,0
21124,Brian Wilson,49,Female,0
1936,Michael Simon,40,Male,0
31360,William Mcgee,41,Female,0
21132,Jennifer Medina,68,Female,1
697,Michelle Alvarez,23,Female,0
10668,Caitlin Howard,24,Female,0
27339,Christopher Anderson,56,Male,0
41539,Alicia Day,29,Female,0
31281,Samantha Watkins,62,Female,0
47165,Kevin Willis,53,Female,0
49262,Tammy Griffin,57,Male,0
10285,Corey Koch,47,Male,0
19945,Dr. Amanda Jacobson MD,55,Male,0
21922,Robert Shepard,70,Male,0
48202,Aaron Young,61,Female,0
13922,Joseph Green,51,Female,1
3443,Ronald Garza,24,Female,0
48301,Kelly Lynch,57,Male,1
49597,Anna Aguirre,23,Male,0
5739,Tracy Chambers,33,Female,1
30714,Zachary Cruz,43,Female,1
6304,Paul Thomas,62,Female,0
35905,Sara Moore,59,Male,1
33549,Stephanie Lee,40,Male,0
16102,Dawn Mccarthy,26,Male,0
49344,Johnny Bentley,49,Male,1
21029,Donna Morgan,39,Female,0
32203,Anthony Mason,43,Female,0
26839,Tracy Jimenez,62,Female,0
34965,Rebecca Moore,45,Female,0
44210,Julie Kennedy DDS,29,Male,0
27956,Phillip Lane,56,Female,0
30127,Kevin Park,19,Male,1
16201,Joshua Cardenas,60,Female,0
6228,Edward Ford,25,Female,0
47341,Joseph Gamble,31,Male,0
8122,Erica Mills,26,Male,0
37023,David Wood,43,Male,0
27244,Kelly Alvarez,65,Female,0
46499,Brittany Glenn,32,Female,1
31949,David Diaz,70,Male,0
41403,Dr. Michael Kim,46,Male,0
2511,Tracy Gibson,60,Female,0
37935,James Williams,29,Male,0
43441,Katherine Crawford,65,Male,0
29453,Jennifer Nunez,54,Female,0
28321,Edward Brown,62,Female,0
39603,Robin Green,64,Male,0
27991,Joshua Powell,66,Male,0
49209,Alyssa Curtis,20,Female,0
5430,Jordan Hale,44,Male,0
18436,Albert Williams,24,Female,0
2752,Jasmine Bray,39,Male,0
32501,Jennifer Lucas,55,Female,0
47503,Stephanie Burke,46,Female,0
48148,Brian Taylor DVM,58,Male,0
32273,Lisa Coleman,26,Female,0
2364,Adam Lester,55,Male,0
963,Erin Levine,58,Male,0
48558,Christopher Chen,69,Female,0
35828,Melody Smith,62,Male,0
46023,Joseph Ellis,59,Male,0
26030,Connie Scott,48,Female,0
37061,Justin Hernandez,70,Female,0
21726,Jason Hernandez DVM,55,Female,0
49552,William Hawkins,27,Male,0
11201,Lance Harvey,49,Male,0
14404,Gregory Owens,60,Male,0
42451,Brooke Pena,50,Female,0
46828,Pamela Mahoney,60,Female,0
45301,Adam Williams,20,Female,0
32737,Scott Hayden,41,Male,1
43251,Thomas Hale,44,Female,0
17640,Peggy Lopez,43,Male,1
30437,Traci Morse,51,Female,0
34185,Jimmy Sharp II,59,Female,0
32309,Lisa Underwood,19,Female,0
589,Christina Bartlett,69,Male,0
25552,Tabitha Thompson,50,Male,0
14082,Brittany Luna,51,Female,0
40119,Scott Booker,64,Male,1
16881,Brittany Thompson,54,Male,0
6394,Mario Ford,63,Male,0
21947,Amy Sparks,53,Male,0
40967,Robert Chang,70,Male,0
29580,Mary Mcintyre,36,Female,0
48278,Kristopher Ellis,42,Male,0
35896,Norman Williams,38,Male,0
12577,Brenda Davidson,67,Male,0
25808,Jennifer Rollins,65,Female,0
14547,Chad Gutierrez,51,Male,1
12321,Dale Ball,47,Male,0
17332,Dustin Rivera,21,Female,0
18497,Riley Taylor,24,Female,0
8420,Regina Yang,51,Male,0
26429,John Escobar,60,Male,0
45708,Daniel Estrada,48,Female,0
18323,Cynthia Williams,40,Male,0
1247,Ashley Freeman,29,Male,0
9690,Michael Finley,37,Male,0
32111,Tammy Smith,40,Male,0
18168,Renee Cunningham,40,Female,0
31653,Amanda Smith,67,Male,0
43028,Donna Duke,52,Female,0
4667,Lisa Burke,53,Male,0
43047,Linda Smith,47,Female,0
21143,Carlos Morris,47,Male,0
627,Steven Murphy,43,Female,0
2947,Melissa Kelly,53,Male,0
41573,Timothy Mullins,21,Female,0
8429,Cynthia Ortega,53,Female,0
